Date,Entity,Site,Commodity,GHGEmissions_tCO2e,WaterUse_m3,Energy_kWh,TRIFR,LTIFR,Scenario
2025-12-01,Nova Scotia,Mill B,Copper,3671.5,11742.5,506908.9,2.53,1.7,Budget
2025-12-01,Nova Scotia,Mill B,Zinc,2705.8,23275.6,998530.4,3.02,3.03,Actual
2025-12-01,Nova Scotia,Mill B,Nickel,2434.0,14001.8,1071674.2,3.95,2.64,Actual
2023-01-01,Canada,North Pit,Gold,5454.3,12509.9,1412970.5,3.63,1.24,Actual
2023-01-01,Canada,North Pit,Copper,3604.8,10201.9,764814.4,0.8,2.67,Actual
2023-01-01,Canada,North Pit,Zinc,3924.8,19628.2,691056.8,1.59,1.47,Budget
2023-01-01,Canada,North Pit,Nickel,2234.8,12787.9,948010.7,2.1,2.23,Actual
2023-01-01,Canada,South Pit,Gold,2125.6,9647.1,487644.5,2.74,1.74,Actual
2023-01-01,Canada,South Pit,Copper,2099.9,11780.3,636326.7,0.68,0.93,Actual
2023-01-01,Canada,South Pit,Zinc,4123.6,13588.9,853886.1,3.75,1.81,Actual
2023-01-01,Canada,South Pit,Nickel,3888.6,14973.7,1004877.6,1.25,3.68,Actual
2023-01-01,Canada,Mill A,Gold,4448.0,16188.6,914832.5,3.71,2.72,Budget
2023-01-01,Canada,Mill A,Copper,4746.6,13992.5,849540.1,1.72,2.56,Budget
2023-01-01,Canada,Mill A,Zinc,4208.7,15297.3,609477.9,2.95,0.64,Actual
2023-01-01,Canada,Mill A,Nickel,5963.3,11570.7,693893.7,4.82,3.48,Actual
2023-01-01,Canada,Mill B,Gold,2057.2,13841.7,540440.9,2.01,1.13,Budget
2023-01-01,Canada,Mill B,Copper,2730.9,8906.6,1181486.3,3.65,1.05,Actual
2023-01-01,Canada,Mill B,Zinc,5076.3,20401.6,801095.2,4.09,0.77,Actual
2023-01-01,Canada,Mill B,Nickel,3618.3,15860.3,1266863.6,0.75,2.26,Actual
2023-01-01,Holding Company,North Pit,Gold,2422.2,16400.8,769986.2,1.45,2.29,Budget
2023-01-01,Holding Company,North Pit,Copper,2744.5,10394.3,1174004.3,0.51,1.44,Budget
2023-01-01,Holding Company,North Pit,Zinc,4991.3,14797.4,837992.1,0.51,2.29,Budget
2023-01-01,Holding Company,North Pit,Nickel,4956.9,14159.3,794848.4,4.33,0.58,Actual
2023-01-01,Holding Company,South Pit,Gold,3536.1,8379.0,845437.4,2.09,0.41,Budget
2023-01-01,Holding Company,South Pit,Copper,3037.4,12352.7,535484.0,3.45,2.52,Budget
2023-01-01,Holding Company,South Pit,Zinc,2602.6,13430.3,707511.6,4.62,2.07,Actual
2023-01-01,Holding Company,South Pit,Nickel,4427.9,15623.0,1157649.8,3.43,2.26,Budget
2023-01-01,Holding Company,Mill A,Gold,2903.0,11623.7,453496.4,1.71,1.88,Actual
2023-01-01,Holding Company,Mill A,Copper,3527.6,13612.1,983389.1,4.11,0.59,Budget
2023-01-01,Holding Company,Mill A,Zinc,3669.2,12211.1,879359.5,3.48,0.65,Actual
2023-01-01,Holding Company,Mill A,Nickel,2348.2,16423.9,667368.5,3.54,0.3,Budget
2023-01-01,Holding Company,Mill B,Gold,4560.7,21062.4,650332.2,4.13,0.81,Actual
2023-01-01,Holding Company,Mill B,Copper,4318.2,13373.7,1186651.5,2.38,2.7,Budget
2023-01-01,Holding Company,Mill B,Zinc,4741.0,10365.2,1169379.8,2.77,1.04,Actual
2023-01-01,Holding Company,Mill B,Nickel,3848.1,14931.6,1331698.9,3.65,0.34,Actual
2023-01-01,Alberta,North Pit,Gold,2684.1,11362.6,1129501.5,3.84,1.32,Actual
2023-01-01,Alberta,North Pit,Copper,2100.9,13123.5,692887.1,0.45,2.11,Actual
2023-01-01,Alberta,North Pit,Zinc,4710.9,17158.5,929941.7,0.84,2.52,Budget
2023-01-01,Alberta,North Pit,Nickel,1803.4,8427.1,438297.1,3.77,1.13,Actual
2023-01-01,Alberta,South Pit,Gold,3358.0,15775.2,716175.6,3.02,2.33,Budget
2023-01-01,Alberta,South Pit,Copper,2958.1,15009.5,1071455.6,3.75,1.56,Actual
2023-01-01,Alberta,South Pit,Zinc,3964.1,18570.4,821712.1,2.83,2.18,Budget
2023-01-01,Alberta,South Pit,Nickel,4602.6,13997.4,1038366.8,3.87,0.27,Budget
2023-01-01,Alberta,Mill A,Gold,3258.1,16027.1,952241.4,1.07,2.24,Actual
2023-01-01,Alberta,Mill A,Copper,3006.4,9379.2,423019.6,1.35,1.91,Actual
2023-01-01,Alberta,Mill A,Zinc,4698.5,8260.5,915490.6,3.55,0.49,Budget
2023-01-01,Alberta,Mill A,Nickel,2414.6,12199.2,593604.4,2.05,0.88,Budget
2023-01-01,Alberta,Mill B,Gold,3979.1,20472.8,1127694.8,5.77,1.36,Actual
2023-01-01,Alberta,Mill B,Copper,2324.4,7642.7,526399.4,1.74,1.4,Actual
2023-01-01,Alberta,Mill B,Zinc,4080.1,16738.1,543986.1,3.87,2.63,Actual
2023-01-01,Alberta,Mill B,Nickel,2657.2,12347.1,964456.8,2.36,2.24,Actual
2023-01-01,Quebec,North Pit,Gold,4579.2,8815.7,841410.2,1.54,1.9,Budget
2023-01-01,Quebec,North Pit,Copper,2501.1,9870.0,881539.9,3.05,1.01,Actual
2023-01-01,Quebec,North Pit,Zinc,2898.6,9017.5,573670.6,3.52,1.0,Actual
2023-01-01,Quebec,North Pit,Nickel,4952.5,19822.3,1003913.3,3.95,0.54,Budget
2023-01-01,Quebec,South Pit,Gold,3822.8,8668.3,697172.4,4.69,1.26,Budget
2023-01-01,Quebec,South Pit,Copper,2351.0,7127.6,537555.8,3.54,0.31,Actual
2023-01-01,Quebec,South Pit,Zinc,3477.2,17279.1,955720.8,3.19,3.58,Actual
2023-01-01,Quebec,South Pit,Nickel,2153.6,17352.2,1013213.5,2.72,0.3,Actual
2023-01-01,Quebec,Mill A,Gold,3726.1,16826.1,564442.9,3.9,0.59,Budget
2023-01-01,Quebec,Mill A,Copper,3664.0,20737.2,1001175.0,1.91,1.26,Actual
2023-01-01,Quebec,Mill A,Zinc,4487.9,19795.5,664528.9,3.2,1.63,Budget
2023-01-01,Quebec,Mill A,Nickel,4751.0,21107.4,1384425.8,3.84,1.42,Actual
2023-01-01,Quebec,Mill B,Gold,2564.0,13253.2,621658.3,2.05,1.61,Actual
2023-01-01,Quebec,Mill B,Copper,2956.7,14960.3,1055486.1,3.25,0.87,Budget
2023-01-01,Quebec,Mill B,Zinc,3607.4,10840.3,929390.5,2.12,0.71,Budget
2023-01-01,Quebec,Mill B,Nickel,4275.2,12307.9,690398.3,2.41,1.41,Budget
2023-01-01,Ontario,North Pit,Gold,3276.4,15261.4,828464.4,2.0,0.39,Budget
2023-01-01,Ontario,North Pit,Copper,4603.1,17805.1,751946.9,2.03,2.02,Budget
2023-01-01,Ontario,North Pit,Zinc,5832.5,20304.7,706744.6,1.0,0.36,Actual
2023-01-01,Ontario,North Pit,Nickel,3371.6,6203.6,538090.1,2.85,0.67,Actual
2023-01-01,Ontario,South Pit,Gold,4767.7,15873.2,1076868.9,4.7,2.52,Budget
2023-01-01,Ontario,South Pit,Copper,3043.9,23944.6,1353067.3,4.35,0.54,Actual
2023-01-01,Ontario,South Pit,Zinc,3344.9,16937.2,955956.0,4.19,0.79,Budget
2023-01-01,Ontario,South Pit,Nickel,4346.6,18432.3,1046684.7,1.97,2.89,Budget
2023-01-01,Ontario,Mill A,Gold,4706.9,13998.1,1146656.0,4.14,0.33,Actual
2023-01-01,Ontario,Mill A,Copper,2647.7,8431.4,594763.8,2.71,0.43,Actual
2023-01-01,Ontario,Mill A,Zinc,3986.1,9352.3,914074.7,0.55,0.5,Budget
2023-01-01,Ontario,Mill A,Nickel,2782.8,17573.5,787284.3,3.31,0.96,Budget
2023-01-01,Ontario,Mill B,Gold,2539.5,10721.8,536407.4,3.4,2.17,Actual
2023-01-01,Ontario,Mill B,Copper,2874.3,10574.9,674968.3,3.81,1.74,Budget
2023-01-01,Ontario,Mill B,Zinc,2815.0,7909.8,753958.8,2.88,2.0,Actual
2023-01-01,Ontario,Mill B,Nickel,4088.6,9300.7,644993.6,2.03,1.86,Budget
2023-01-01,British Columbia,North Pit,Gold,2500.9,9413.7,1161600.7,4.89,1.21,Budget
2023-01-01,British Columbia,North Pit,Copper,3476.5,18474.5,889582.2,4.95,2.98,Actual
2023-01-01,British Columbia,North Pit,Zinc,2469.1,8947.7,690336.6,2.4,1.97,Actual
2023-01-01,British Columbia,North Pit,Nickel,2780.1,8813.4,606931.3,1.86,0.17,Actual
2023-01-01,British Columbia,South Pit,Gold,1836.8,14754.0,983495.5,0.56,1.8,Actual
2023-01-01,British Columbia,South Pit,Copper,5528.4,23333.0,1050060.6,5.61,3.6,Actual
2023-01-01,British Columbia,South Pit,Zinc,2830.5,13465.7,663655.9,3.85,2.31,Actual
2023-01-01,British Columbia,South Pit,Nickel,2932.4,17534.6,574875.8,4.03,1.77,Budget
2023-01-01,British Columbia,Mill A,Gold,5835.2,19673.8,853154.6,2.27,0.71,Actual
2023-01-01,British Columbia,Mill A,Copper,4532.3,9286.8,661443.3,4.81,2.87,Budget
2023-01-01,British Columbia,Mill A,Zinc,3686.9,11823.8,1138557.0,3.55,1.83,Budget
2023-01-01,British Columbia,Mill A,Nickel,3493.2,19446.9,1117711.8,6.46,0.49,Actual
2023-01-01,British Columbia,Mill B,Gold,2098.2,17417.3,520233.4,2.73,1.1,Actual
2023-01-01,British Columbia,Mill B,Copper,3690.7,14386.3,992858.3,3.29,2.12,Actual
2023-01-01,British Columbia,Mill B,Zinc,2790.3,16305.1,731610.7,1.54,2.48,Actual
2023-01-01,British Columbia,Mill B,Nickel,4367.6,11996.1,1013668.9,1.13,1.2,Budget
2023-01-01,Nova Scotia,North Pit,Gold,3880.8,15568.9,578308.1,1.33,3.0,Budget
2023-01-01,Nova Scotia,North Pit,Copper,3630.5,13625.3,817174.7,1.12,0.63,Actual
2023-01-01,Nova Scotia,North Pit,Zinc,2300.8,9795.2,661576.7,2.83,0.62,Budget
2023-01-01,Nova Scotia,North Pit,Nickel,2923.1,14547.0,1193363.8,2.08,0.79,Budget
2023-01-01,Nova Scotia,South Pit,Gold,3640.4,17458.9,731982.2,0.7,0.51,Budget
2023-01-01,Nova Scotia,South Pit,Copper,2446.4,15478.7,739738.9,2.81,0.53,Actual
2023-01-01,Nova Scotia,South Pit,Zinc,1790.2,15799.6,636935.0,1.14,1.63,Actual
2023-01-01,Nova Scotia,South Pit,Nickel,2366.8,12538.1,889018.7,2.34,1.38,Budget
2023-01-01,Nova Scotia,Mill A,Gold,3086.2,9364.6,800502.6,3.55,2.4,Budget
2023-01-01,Nova Scotia,Mill A,Copper,3221.2,15618.5,861117.8,2.53,0.52,Budget
2023-01-01,Nova Scotia,Mill A,Zinc,2220.6,13734.4,936323.4,4.78,2.38,Budget
2023-01-01,Nova Scotia,Mill A,Nickel,1903.3,10803.2,745316.7,3.73,0.74,Actual
2023-01-01,Nova Scotia,Mill B,Gold,2822.6,6964.3,922373.9,3.7,1.88,Actual
2023-01-01,Nova Scotia,Mill B,Copper,2006.2,10226.3,728785.4,2.11,2.69,Budget
2023-01-01,Nova Scotia,Mill B,Zinc,3457.0,16311.8,511870.1,2.67,2.77,Budget
2023-01-01,Nova Scotia,Mill B,Nickel,2719.3,18236.0,624286.9,1.25,1.23,Actual
2023-02-01,Canada,North Pit,Gold,3623.2,12561.1,941208.0,3.35,1.3,Actual
2023-02-01,Canada,North Pit,Copper,4447.7,13724.2,1040176.3,2.39,2.0,Budget
2023-02-01,Canada,North Pit,Zinc,3778.9,8803.0,465024.8,2.88,2.58,Actual
2023-02-01,Canada,North Pit,Nickel,4026.7,12936.1,779028.3,1.95,1.81,Budget
2023-02-01,Canada,South Pit,Gold,2830.4,13780.7,693971.2,1.93,1.87,Actual
2023-02-01,Canada,South Pit,Copper,2675.4,14488.6,737531.7,4.28,1.15,Budget
2023-02-01,Canada,South Pit,Zinc,4137.7,10711.2,804929.0,0.93,1.2,Actual
2023-02-01,Canada,South Pit,Nickel,2736.3,15495.5,953207.9,1.52,2.32,Budget
2023-02-01,Canada,Mill A,Gold,2430.8,14477.8,637169.5,0.58,0.21,Actual
2023-02-01,Canada,Mill A,Copper,2756.6,21067.8,876033.7,3.19,2.55,Actual
2023-02-01,Canada,Mill A,Zinc,3296.7,15463.8,565965.9,3.57,2.52,Budget
2023-02-01,Canada,Mill A,Nickel,3699.7,16797.8,1050825.2,2.99,2.13,Actual
2023-02-01,Canada,Mill B,Gold,4723.9,9337.0,1169970.6,4.92,0.92,Actual
2023-02-01,Canada,Mill B,Copper,2474.2,10222.5,436568.4,1.58,1.04,Actual
2023-02-01,Canada,Mill B,Zinc,4527.8,9775.2,1083172.1,4.43,2.02,Budget
2023-02-01,Canada,Mill B,Nickel,4957.8,16372.5,582275.4,2.46,1.21,Budget
2023-02-01,Holding Company,North Pit,Gold,2937.1,18294.7,721241.4,2.88,2.33,Budget
2023-02-01,Holding Company,North Pit,Copper,4084.5,14776.7,634602.8,3.6,2.41,Budget
2023-02-01,Holding Company,North Pit,Zinc,4989.6,9629.9,1074773.9,4.41,0.52,Budget
2023-02-01,Holding Company,North Pit,Nickel,2445.1,9593.8,1103993.6,1.23,0.21,Budget
2023-02-01,Holding Company,South Pit,Gold,4235.6,8736.1,775456.9,1.31,1.99,Budget
2023-02-01,Holding Company,South Pit,Copper,3071.6,13082.7,910921.1,5.15,1.72,Actual
2023-02-01,Holding Company,South Pit,Zinc,1917.0,8298.0,483910.6,2.96,0.85,Actual
2023-02-01,Holding Company,South Pit,Nickel,4370.4,24334.4,781718.8,3.4,3.2,Actual
2023-02-01,Holding Company,Mill A,Gold,3429.7,17541.7,1063635.9,4.11,2.85,Budget
2023-02-01,Holding Company,Mill A,Copper,3692.2,9197.2,721532.4,0.5,1.42,Actual
2023-02-01,Holding Company,Mill A,Zinc,3261.0,19629.7,1151670.7,5.15,2.6,Actual
2023-02-01,Holding Company,Mill A,Nickel,2818.5,12314.2,697517.8,3.18,1.26,Actual
2023-02-01,Holding Company,Mill B,Gold,4525.4,16721.5,949270.6,4.09,0.48,Budget
2023-02-01,Holding Company,Mill B,Copper,3088.2,11460.8,520687.0,0.56,1.94,Budget
2023-02-01,Holding Company,Mill B,Zinc,2320.1,19777.3,1164123.5,2.4,1.96,Budget
2023-02-01,Holding Company,Mill B,Nickel,2745.3,15814.0,983952.0,3.3,0.63,Actual
2023-02-01,Alberta,North Pit,Gold,4418.3,11655.4,1112035.3,3.21,2.21,Budget
2023-02-01,Alberta,North Pit,Copper,2023.3,10857.0,368511.7,2.1,0.38,Actual
2023-02-01,Alberta,North Pit,Zinc,2499.9,10105.8,1022088.5,2.28,2.01,Budget
2023-02-01,Alberta,North Pit,Nickel,1847.7,12306.4,754651.2,1.84,1.12,Actual
2023-02-01,Alberta,South Pit,Gold,4700.0,11927.3,1113890.7,2.86,0.4,Budget
2023-02-01,Alberta,South Pit,Copper,5699.3,13513.6,677077.2,3.88,2.81,Actual
2023-02-01,Alberta,South Pit,Zinc,2918.5,11020.9,824692.0,4.83,1.41,Budget
2023-02-01,Alberta,South Pit,Nickel,4685.9,18533.5,1079525.0,2.06,2.05,Budget
2023-02-01,Alberta,Mill A,Gold,2131.7,19548.1,886974.5,3.32,1.09,Actual
2023-02-01,Alberta,Mill A,Copper,4885.9,9033.6,882926.1,3.51,0.94,Budget
2023-02-01,Alberta,Mill A,Zinc,4519.8,17142.2,848666.7,2.19,2.85,Budget
2023-02-01,Alberta,Mill A,Nickel,5575.8,18214.1,1281357.7,3.2,2.51,Actual
2023-02-01,Alberta,Mill B,Gold,2116.0,17418.6,542345.3,3.95,0.77,Budget
2023-02-01,Alberta,Mill B,Copper,3698.6,20056.0,980653.4,2.1,2.52,Actual
2023-02-01,Alberta,Mill B,Zinc,3473.0,12174.8,838495.3,2.82,2.14,Budget
2023-02-01,Alberta,Mill B,Nickel,4410.6,12812.8,820453.8,4.07,2.02,Budget
2023-02-01,Quebec,North Pit,Gold,4053.3,8703.3,1036084.1,1.76,2.48,Actual
2023-02-01,Quebec,North Pit,Copper,2456.6,13353.2,447333.6,1.9,2.09,Actual
2023-02-01,Quebec,North Pit,Zinc,3257.5,17335.9,591906.7,2.65,1.81,Actual
2023-02-01,Quebec,North Pit,Nickel,4351.8,9911.2,905744.8,1.43,2.64,Actual
2023-02-01,Quebec,South Pit,Gold,2023.4,11885.6,1160426.9,0.71,0.97,Budget
2023-02-01,Quebec,South Pit,Copper,2733.3,17973.9,895524.8,3.44,0.24,Budget
2023-02-01,Quebec,South Pit,Zinc,2994.7,14192.5,651365.8,2.02,1.68,Actual
2023-02-01,Quebec,South Pit,Nickel,2174.7,12459.1,1160833.4,2.33,1.44,Budget
2023-02-01,Quebec,Mill A,Gold,2888.4,11310.3,465418.3,2.94,0.66,Actual
2023-02-01,Quebec,Mill A,Copper,2468.7,16430.4,905016.9,0.51,2.24,Budget
2023-02-01,Quebec,Mill A,Zinc,2020.2,10710.8,647430.8,3.17,0.68,Actual
2023-02-01,Quebec,Mill A,Nickel,3311.8,15141.2,1054567.4,3.05,0.99,Budget
2023-02-01,Quebec,Mill B,Gold,3323.2,15342.9,582606.2,2.67,1.82,Budget
2023-02-01,Quebec,Mill B,Copper,6279.3,21721.1,1083730.8,4.08,0.75,Actual
2023-02-01,Quebec,Mill B,Zinc,2107.2,9135.4,634062.7,3.21,0.87,Actual
2023-02-01,Quebec,Mill B,Nickel,4067.3,9029.8,1254568.6,1.29,1.12,Actual
2023-02-01,Ontario,North Pit,Gold,5142.6,19790.7,1104069.7,4.49,2.96,Actual
2023-02-01,Ontario,North Pit,Copper,3236.5,18273.7,830028.8,3.36,3.21,Actual
2023-02-01,Ontario,North Pit,Zinc,3828.0,23212.2,666410.9,5.03,2.36,Actual
2023-02-01,Ontario,North Pit,Nickel,2532.8,12855.5,774402.3,1.46,0.35,Budget
2023-02-01,Ontario,South Pit,Gold,3013.7,6438.2,650783.7,2.32,0.94,Actual
2023-02-01,Ontario,South Pit,Copper,3744.4,13189.7,1195442.9,1.52,1.01,Budget
2023-02-01,Ontario,South Pit,Zinc,2113.2,12405.8,829219.2,2.24,1.18,Budget
2023-02-01,Ontario,South Pit,Nickel,2644.7,8045.2,524773.9,1.65,0.46,Actual
2023-02-01,Ontario,Mill A,Gold,4506.8,16034.8,1039975.8,0.93,2.64,Budget
2023-02-01,Ontario,Mill A,Copper,4369.5,11764.5,1174379.9,0.77,1.46,Budget
2023-02-01,Ontario,Mill A,Zinc,5825.3,12806.9,1374447.3,3.73,2.08,Actual
2023-02-01,Ontario,Mill A,Nickel,1769.9,11160.6,822679.1,1.75,0.32,Actual
2023-02-01,Ontario,Mill B,Gold,2547.3,16282.5,1039514.4,4.67,2.19,Budget
2023-02-01,Ontario,Mill B,Copper,3577.0,15009.4,532743.9,2.84,0.95,Actual
2023-02-01,Ontario,Mill B,Zinc,5065.7,19428.7,1357879.3,3.28,1.09,Actual
2023-02-01,Ontario,Mill B,Nickel,4994.4,10896.6,730179.3,3.51,1.3,Budget
2023-02-01,British Columbia,North Pit,Gold,4265.5,19299.2,530979.5,3.47,2.24,Actual
2023-02-01,British Columbia,North Pit,Copper,2767.9,9816.2,806633.3,1.27,2.54,Budget
2023-02-01,British Columbia,North Pit,Zinc,5401.3,17532.6,991929.2,3.28,2.02,Actual
2023-02-01,British Columbia,North Pit,Nickel,4673.4,18819.0,764093.7,6.03,2.14,Actual
2023-02-01,British Columbia,South Pit,Gold,5221.3,17536.2,906777.2,2.74,0.57,Actual
2023-02-01,British Columbia,South Pit,Copper,2713.9,9821.7,1191753.1,4.11,1.73,Budget
2023-02-01,British Columbia,South Pit,Zinc,3746.5,13571.2,762765.5,1.5,1.05,Actual
2023-02-01,British Columbia,South Pit,Nickel,2377.7,10146.0,643361.5,0.97,0.9,Actual
2023-02-01,British Columbia,Mill A,Gold,2129.0,14557.3,880612.9,0.55,0.9,Budget
2023-02-01,British Columbia,Mill A,Copper,4217.4,10265.7,970308.8,4.59,0.98,Budget
2023-02-01,British Columbia,Mill A,Zinc,3106.4,13546.8,1164068.1,2.04,0.69,Budget
2023-02-01,British Columbia,Mill A,Nickel,4229.4,17810.8,923709.8,4.11,2.57,Budget
2023-02-01,British Columbia,Mill B,Gold,2303.4,8199.1,603801.7,3.52,0.67,Budget
2023-02-01,British Columbia,Mill B,Copper,4595.2,17053.6,801449.6,4.37,2.55,Actual
2023-02-01,British Columbia,Mill B,Zinc,2521.7,14110.6,532124.5,4.04,2.14,Budget
2023-02-01,British Columbia,Mill B,Nickel,3462.2,11557.3,1163439.8,1.0,1.95,Budget
2023-02-01,Nova Scotia,North Pit,Gold,4791.6,8920.0,817063.3,2.16,0.2,Budget
2023-02-01,Nova Scotia,North Pit,Copper,4777.7,16092.8,796841.0,1.76,0.29,Budget
2023-02-01,Nova Scotia,North Pit,Zinc,3334.1,16856.3,727240.6,3.09,2.49,Budget
2023-02-01,Nova Scotia,North Pit,Nickel,4115.8,15134.9,922208.4,1.99,0.7,Budget
2023-02-01,Nova Scotia,South Pit,Gold,3905.1,16624.6,1125804.4,1.55,2.47,Budget
2023-02-01,Nova Scotia,South Pit,Copper,2262.0,10033.8,739545.2,3.04,0.25,Actual
2023-02-01,Nova Scotia,South Pit,Zinc,2658.5,13006.0,559493.9,0.61,2.3,Budget
2023-02-01,Nova Scotia,South Pit,Nickel,2465.7,13000.9,489426.3,0.47,1.52,Actual
2023-02-01,Nova Scotia,Mill A,Gold,2048.2,10477.3,429758.1,2.76,0.14,Actual
2023-02-01,Nova Scotia,Mill A,Copper,2570.6,6486.7,451065.2,2.92,1.75,Actual
2023-02-01,Nova Scotia,Mill A,Zinc,3494.8,12268.4,1122996.3,3.66,0.98,Actual
2023-02-01,Nova Scotia,Mill A,Nickel,2828.4,19558.7,671460.8,1.29,1.9,Budget
2023-02-01,Nova Scotia,Mill B,Gold,2793.1,7117.2,633385.7,2.18,1.2,Actual
2023-02-01,Nova Scotia,Mill B,Copper,3521.0,9716.9,544867.9,1.64,1.01,Actual
2023-02-01,Nova Scotia,Mill B,Zinc,2796.2,10900.8,516390.5,3.23,1.18,Actual
2023-02-01,Nova Scotia,Mill B,Nickel,3202.1,17582.6,1095233.2,4.58,2.12,Budget
2023-03-01,Canada,North Pit,Gold,2424.7,17616.2,509039.8,4.03,2.52,Budget
2023-03-01,Canada,North Pit,Copper,2549.7,10179.3,798695.0,0.8,1.34,Actual
2023-03-01,Canada,North Pit,Zinc,2317.9,17286.5,789612.3,3.37,0.24,Actual
2023-03-01,Canada,North Pit,Nickel,2207.9,12740.7,1093469.3,4.3,0.44,Actual
2023-03-01,Canada,South Pit,Gold,2387.3,18653.9,563154.3,3.44,1.29,Actual
2023-03-01,Canada,South Pit,Copper,4152.8,11297.5,785853.2,2.76,1.02,Budget
2023-03-01,Canada,South Pit,Zinc,4212.2,17118.3,545542.4,3.79,2.6,Budget
2023-03-01,Canada,South Pit,Nickel,2029.3,11196.6,540472.1,2.39,2.07,Budget
2023-03-01,Canada,Mill A,Gold,2365.5,14221.3,670910.6,3.51,2.05,Budget
2023-03-01,Canada,Mill A,Copper,5988.3,21364.7,987913.1,3.51,1.7,Actual
2023-03-01,Canada,Mill A,Zinc,3042.1,19287.7,1042462.5,1.29,0.96,Actual
2023-03-01,Canada,Mill A,Nickel,4196.5,11123.1,584664.2,3.58,2.46,Budget
2023-03-01,Canada,Mill B,Gold,2763.4,7489.2,580805.2,1.82,1.25,Actual
2023-03-01,Canada,Mill B,Copper,4941.6,13822.1,841329.7,2.34,1.44,Budget
2023-03-01,Canada,Mill B,Zinc,2734.7,10791.6,662211.2,4.84,1.19,Budget
2023-03-01,Canada,Mill B,Nickel,2676.6,9150.9,722814.9,3.24,1.51,Actual
2023-03-01,Holding Company,North Pit,Gold,1884.9,14643.7,708118.9,1.34,1.51,Actual
2023-03-01,Holding Company,North Pit,Copper,2835.1,14693.1,1088260.7,4.84,2.95,Budget
2023-03-01,Holding Company,North Pit,Zinc,4463.3,14341.1,1196072.8,2.06,2.97,Budget
2023-03-01,Holding Company,North Pit,Nickel,4298.0,20534.5,787895.6,3.28,2.47,Actual
2023-03-01,Holding Company,South Pit,Gold,3827.8,9642.1,773133.3,1.5,1.4,Budget
2023-03-01,Holding Company,South Pit,Copper,2317.5,8488.6,809310.5,2.93,1.4,Budget
2023-03-01,Holding Company,South Pit,Zinc,2266.1,14921.2,782707.0,1.68,0.48,Budget
2023-03-01,Holding Company,South Pit,Nickel,3232.6,18449.8,509015.4,1.19,1.99,Budget
2023-03-01,Holding Company,Mill A,Gold,3072.4,8955.7,743601.2,2.46,1.1,Actual
2023-03-01,Holding Company,Mill A,Copper,3240.2,8496.5,634403.5,2.44,0.32,Actual
2023-03-01,Holding Company,Mill A,Zinc,3756.8,13992.3,1034699.2,4.71,1.39,Actual
2023-03-01,Holding Company,Mill A,Nickel,4051.4,8254.7,659775.9,4.12,2.05,Budget
2023-03-01,Holding Company,Mill B,Gold,4827.7,12730.1,709853.5,1.96,2.45,Budget
2023-03-01,Holding Company,Mill B,Copper,4064.9,9785.5,1144013.7,2.79,0.33,Actual
2023-03-01,Holding Company,Mill B,Zinc,3221.2,7450.6,448038.3,2.79,0.85,Actual
2023-03-01,Holding Company,Mill B,Nickel,3892.8,12378.5,785364.7,3.93,2.42,Budget
2023-03-01,Alberta,North Pit,Gold,1584.5,10960.3,524798.9,2.33,1.24,Actual
2023-03-01,Alberta,North Pit,Copper,3094.8,12931.6,761887.9,1.79,1.33,Budget
2023-03-01,Alberta,North Pit,Zinc,3943.3,18775.9,1077344.0,1.79,1.58,Actual
2023-03-01,Alberta,North Pit,Nickel,3801.0,9134.1,624349.4,1.33,1.27,Actual
2023-03-01,Alberta,South Pit,Gold,2403.3,18639.4,826720.6,3.16,1.46,Budget
2023-03-01,Alberta,South Pit,Copper,4938.8,13923.3,1114304.2,2.92,0.86,Budget
2023-03-01,Alberta,South Pit,Zinc,2442.3,8411.2,819757.9,4.08,2.65,Budget
2023-03-01,Alberta,South Pit,Nickel,2924.7,14942.2,1044249.9,2.63,1.84,Actual
2023-03-01,Alberta,Mill A,Gold,2984.0,13921.8,638237.8,3.24,0.75,Actual
2023-03-01,Alberta,Mill A,Copper,4233.0,10100.2,593578.6,3.93,1.43,Budget
2023-03-01,Alberta,Mill A,Zinc,2893.4,15633.5,736587.8,1.92,0.66,Actual
2023-03-01,Alberta,Mill A,Nickel,3923.9,14673.1,645054.7,1.75,1.48,Budget
2023-03-01,Alberta,Mill B,Gold,2852.8,14087.0,514980.3,3.55,1.1,Actual
2023-03-01,Alberta,Mill B,Copper,2983.3,16412.0,1069782.6,1.33,1.38,Budget
2023-03-01,Alberta,Mill B,Zinc,3542.5,14126.3,1297287.9,5.52,0.92,Actual
2023-03-01,Alberta,Mill B,Nickel,4795.9,11579.8,1018152.8,2.6,1.78,Budget
2023-03-01,Quebec,North Pit,Gold,3182.8,17163.1,912216.7,2.34,2.17,Budget
2023-03-01,Quebec,North Pit,Copper,4251.4,10229.6,711425.6,1.08,1.85,Actual
2023-03-01,Quebec,North Pit,Zinc,4045.2,8633.0,705266.0,0.97,1.97,Actual
2023-03-01,Quebec,North Pit,Nickel,3931.3,18192.1,1174157.1,3.51,0.31,Budget
2023-03-01,Quebec,South Pit,Gold,1983.9,14401.1,581080.7,1.41,0.54,Actual
2023-03-01,Quebec,South Pit,Copper,4039.6,19223.1,1185495.5,3.74,1.04,Actual
2023-03-01,Quebec,South Pit,Zinc,3498.0,12273.9,422169.7,1.54,1.27,Actual
