Date,Entity,Site,Commodity,OreProcessed,Grade,RecoveryRate,MetalProduced,Scenario
2023-02-01,Quebec,Mill B,Copper,32217.2,0.0077,0.6083,737.2,Actual
2023-02-01,Quebec,Mill B,Zinc,39623.0,0.0205,0.9036,1877.1,Budget
2023-02-01,Quebec,Mill B,Nickel,47092.3,0.01071,0.8852,510.8,Budget
2023-02-01,Ontario,North Pit,Gold,61115.1,0.00552,1.0,901.6,Actual
2023-02-01,Ontario,North Pit,Copper,70872.7,0.01334,0.9382,1086.0,Budget
2023-02-01,Ontario,North Pit,Zinc,36965.1,0.01269,0.8918,1513.6,Budget
2023-02-01,Ontario,North Pit,Nickel,37213.1,0.02008,0.9188,404.6,Budget
2023-02-01,Ontario,South Pit,Gold,96063.5,0.0092,1.0,457.9,Actual
2023-02-01,Ontario,South Pit,Copper,67507.7,0.00128,0.9028,226.4,Budget
2023-02-01,Ontario,South Pit,Zinc,63606.7,0.01137,1.0,1390.7,Actual
2023-02-01,Ontario,South Pit,Nickel,98540.7,0.00829,1.0,1268.0,Actual
2023-02-01,Ontario,Mill A,Gold,48700.7,0.01463,0.8712,1664.2,Budget
2023-02-01,Ontario,Mill A,Copper,34814.9,0.00506,0.5874,174.1,Actual
2023-02-01,Ontario,Mill A,Zinc,72545.5,0.01888,0.7064,1964.6,Budget
2023-02-01,Ontario,Mill A,Nickel,38318.5,0.00615,0.7321,737.9,Budget
2023-02-01,Ontario,Mill B,Gold,79266.3,0.00476,0.7764,400.4,Budget
2023-02-01,Ontario,Mill B,Copper,86500.8,0.00949,0.7095,1920.4,Budget
2023-02-01,Ontario,Mill B,Zinc,44783.4,0.02167,0.7465,324.5,Budget
2023-02-01,Ontario,Mill B,Nickel,89034.9,0.03568,1.0,931.8,Actual
2023-02-01,British Columbia,North Pit,Gold,54451.3,0.02192,0.7151,1861.7,Budget
2023-02-01,British Columbia,North Pit,Copper,31776.6,0.02691,0.7987,1140.2,Budget
2023-02-01,British Columbia,North Pit,Zinc,98264.9,0.02221,0.7833,333.2,Budget
2023-02-01,British Columbia,North Pit,Nickel,78353.7,0.02529,0.9469,1812.4,Budget
2023-02-01,British Columbia,South Pit,Gold,70927.0,0.01124,0.645,744.5,Actual
2023-02-01,British Columbia,South Pit,Copper,55792.8,0.02411,0.876,542.7,Budget
2023-02-01,British Columbia,South Pit,Zinc,42779.5,0.01696,0.7424,1666.0,Actual
2023-02-01,British Columbia,South Pit,Nickel,87961.3,0.02862,0.7375,1214.4,Budget
2023-02-01,British Columbia,Mill A,Gold,100136.2,0.02832,0.7989,1801.0,Actual
2023-02-01,British Columbia,Mill A,Copper,81860.1,0.02459,0.8753,1093.0,Budget
2023-02-01,British Columbia,Mill A,Zinc,80072.6,0.02123,0.8564,2062.1,Actual
2023-02-01,British Columbia,Mill A,Nickel,39407.9,0.01684,0.8919,439.8,Budget
2023-02-01,British Columbia,Mill B,Gold,29349.1,0.00527,0.6776,932.6,Actual
2023-02-01,British Columbia,Mill B,Copper,57268.0,0.00481,0.9036,1058.2,Budget
2023-02-01,British Columbia,Mill B,Zinc,75305.5,0.00973,0.6339,912.1,Actual
2023-02-01,British Columbia,Mill B,Nickel,111426.6,0.03344,0.909,1241.4,Actual
2023-02-01,Nova Scotia,North Pit,Gold,50554.1,0.00807,0.6152,623.5,Actual
2023-02-01,Nova Scotia,North Pit,Copper,53549.7,0.00214,0.7784,97.8,Actual
2023-02-01,Nova Scotia,North Pit,Zinc,62339.8,0.00109,0.7344,1844.8,Budget
2023-02-01,Nova Scotia,North Pit,Nickel,31432.2,0.0089,0.7563,842.1,Budget
2023-02-01,Nova Scotia,South Pit,Gold,70947.4,0.00811,0.94,444.0,Budget
2023-02-01,Nova Scotia,South Pit,Copper,79582.6,0.01237,0.6995,781.4,Actual
2023-02-01,Nova Scotia,South Pit,Zinc,39964.6,0.00345,0.8906,1591.3,Budget
2023-02-01,Nova Scotia,South Pit,Nickel,79371.9,0.02627,1.0,2103.1,Actual
2023-02-01,Nova Scotia,Mill A,Gold,78481.8,0.01279,0.8746,196.0,Budget
2023-02-01,Nova Scotia,Mill A,Copper,47641.5,0.03375,1.0,1762.1,Actual
2023-02-01,Nova Scotia,Mill A,Zinc,52477.8,0.02662,0.8766,1672.0,Actual
2023-02-01,Nova Scotia,Mill A,Nickel,93785.6,0.02683,0.7721,1831.8,Actual
2023-02-01,Nova Scotia,Mill B,Gold,73696.0,0.02418,0.7343,324.0,Actual
2023-02-01,Nova Scotia,Mill B,Copper,76260.8,0.01103,0.8388,825.2,Budget
2023-02-01,Nova Scotia,Mill B,Zinc,66656.7,0.02409,1.0,1197.9,Actual
2023-02-01,Nova Scotia,Mill B,Nickel,87871.0,0.02478,0.9233,319.9,Budget
2023-03-01,Canada,North Pit,Gold,76113.4,0.01096,0.9036,1636.0,Budget
2023-03-01,Canada,North Pit,Copper,34418.4,0.00698,0.8219,1014.6,Budget
2023-03-01,Canada,North Pit,Zinc,75339.4,0.0241,1.0,1606.0,Actual
2023-03-01,Canada,North Pit,Nickel,44266.2,0.0065,1.0,1472.1,Actual
2023-03-01,Canada,South Pit,Gold,62736.0,0.00753,0.6173,1228.4,Actual
2023-03-01,Canada,South Pit,Copper,38236.3,0.00598,0.8252,419.9,Budget
2023-03-01,Canada,South Pit,Zinc,87321.2,0.01842,0.8349,929.6,Actual
2023-03-01,Canada,South Pit,Nickel,42985.3,0.00402,0.8518,1045.9,Actual
2023-03-01,Canada,Mill A,Gold,75734.7,0.0114,0.7485,1707.0,Budget
2023-03-01,Canada,Mill A,Copper,87924.8,0.00953,0.7734,68.5,Budget
2023-03-01,Canada,Mill A,Zinc,97988.7,0.0037,1.0,2300.6,Actual
2023-03-01,Canada,Mill A,Nickel,33745.0,0.00963,0.8356,1754.9,Budget
2023-03-01,Canada,Mill B,Gold,86627.9,0.00878,0.8471,540.1,Budget
2023-03-01,Canada,Mill B,Copper,48177.6,0.02061,0.5038,527.8,Actual
2023-03-01,Canada,Mill B,Zinc,65355.2,0.00712,0.7027,1744.9,Budget
2023-03-01,Canada,Mill B,Nickel,75180.2,0.01316,0.7446,1253.1,Budget
2023-03-01,Holding Company,North Pit,Gold,76248.7,0.01526,0.6452,765.5,Actual
2023-03-01,Holding Company,North Pit,Copper,92715.7,0.01957,0.7455,1371.4,Budget
2023-03-01,Holding Company,North Pit,Zinc,59645.6,0.00865,0.7875,1706.8,Actual
2023-03-01,Holding Company,North Pit,Nickel,58273.8,0.0234,0.9295,1227.2,Actual
2023-03-01,Holding Company,South Pit,Gold,106988.8,0.03129,1.0,81.9,Actual
2023-03-01,Holding Company,South Pit,Copper,93185.4,0.00193,0.8353,1602.4,Budget
2023-03-01,Holding Company,South Pit,Zinc,122075.2,0.01586,0.9341,44.5,Actual
2023-03-01,Holding Company,South Pit,Nickel,34107.1,0.00683,0.73,664.6,Actual
2023-03-01,Holding Company,Mill A,Gold,46108.5,0.00728,0.9206,61.9,Budget
2023-03-01,Holding Company,Mill A,Copper,76202.0,0.01339,0.7589,1332.5,Budget
2023-03-01,Holding Company,Mill A,Zinc,39822.7,0.00705,0.678,683.5,Actual
2023-03-01,Holding Company,Mill A,Nickel,59711.8,0.00203,0.942,259.3,Budget
2023-03-01,Holding Company,Mill B,Gold,98015.5,0.01136,1.0,2105.8,Actual
2023-03-01,Holding Company,Mill B,Copper,75553.7,0.01607,0.966,1329.7,Actual
2023-03-01,Holding Company,Mill B,Zinc,99828.5,0.02097,1.0,1463.7,Actual
2023-03-01,Holding Company,Mill B,Nickel,47727.7,0.02296,0.9302,514.6,Budget
2023-03-01,Alberta,North Pit,Gold,39737.2,0.01919,0.8909,691.4,Budget
2023-03-01,Alberta,North Pit,Copper,62995.8,0.01937,0.5048,1269.1,Actual
2023-03-01,Alberta,North Pit,Zinc,46971.0,0.00434,0.5212,437.8,Actual
2023-03-01,Alberta,North Pit,Nickel,40705.6,0.01212,0.8689,1392.4,Actual
2023-03-01,Alberta,South Pit,Gold,69215.7,0.02381,0.7293,1783.2,Budget
2023-03-01,Alberta,South Pit,Copper,31281.2,0.02178,0.7984,731.1,Budget
2023-03-01,Alberta,South Pit,Zinc,89087.0,0.01758,0.8883,648.9,Budget
2023-03-01,Alberta,South Pit,Nickel,35915.9,0.00417,0.6452,405.9,Actual
2023-03-01,Alberta,Mill A,Gold,96692.7,0.00923,0.7679,498.4,Budget
2023-03-01,Alberta,Mill A,Copper,37975.2,0.01493,0.6111,1319.6,Actual
2023-03-01,Alberta,Mill A,Zinc,45924.2,0.02157,0.9464,789.1,Budget
2023-03-01,Alberta,Mill A,Nickel,82652.7,0.0227,0.7072,1572.9,Budget
2023-03-01,Alberta,Mill B,Gold,82524.5,0.01129,0.8902,1367.9,Budget
2023-03-01,Alberta,Mill B,Copper,63136.3,0.00281,0.702,982.3,Budget
2023-03-01,Alberta,Mill B,Zinc,38138.2,0.02942,0.7563,299.9,Budget
2023-03-01,Alberta,Mill B,Nickel,76307.4,0.01434,0.8546,1033.3,Actual
2023-03-01,Quebec,North Pit,Gold,62809.1,0.00452,0.7059,973.8,Budget
2023-03-01,Quebec,North Pit,Copper,114771.7,0.02291,1.0,70.6,Actual
2023-03-01,Quebec,North Pit,Zinc,30239.4,0.02706,0.7051,1039.0,Actual
2023-03-01,Quebec,North Pit,Nickel,89788.9,0.00662,1.0,1874.1,Actual
2023-03-01,Quebec,South Pit,Gold,69289.5,0.02401,0.8569,66.2,Actual
2023-03-01,Quebec,South Pit,Copper,78111.5,0.03266,1.0,1323.2,Actual
2023-03-01,Quebec,South Pit,Zinc,84638.9,0.01736,0.833,1917.8,Actual
2023-03-01,Quebec,South Pit,Nickel,49164.4,0.02254,1.0,372.8,Actual
2023-03-01,Quebec,Mill A,Gold,41389.4,0.01712,0.8986,327.8,Budget
2023-03-01,Quebec,Mill A,Copper,81824.1,0.01414,0.7049,191.3,Actual
2023-03-01,Quebec,Mill A,Zinc,55620.8,0.00167,0.7132,1042.5,Budget
2023-03-01,Quebec,Mill A,Nickel,94967.1,0.02465,0.8461,552.1,Budget
2023-03-01,Quebec,Mill B,Gold,97591.9,0.02987,0.7639,788.0,Budget
2023-03-01,Quebec,Mill B,Copper,73910.8,0.0207,0.8607,871.2,Actual
2023-03-01,Quebec,Mill B,Zinc,89635.8,0.02666,0.7673,521.0,Budget
2023-03-01,Quebec,Mill B,Nickel,40574.7,0.01319,0.7262,1672.8,Budget
2023-03-01,Ontario,North Pit,Gold,71100.1,0.01172,0.7328,721.1,Budget
2023-03-01,Ontario,North Pit,Copper,39808.0,0.03017,0.7874,1622.5,Actual
2023-03-01,Ontario,North Pit,Zinc,71655.6,0.02054,0.89,235.0,Budget
2023-03-01,Ontario,North Pit,Nickel,56289.1,0.02231,0.7077,78.9,Budget
2023-03-01,Ontario,South Pit,Gold,68115.0,0.00422,0.7454,1833.4,Budget
2023-03-01,Ontario,South Pit,Copper,95882.5,0.02494,0.7317,283.9,Budget
2023-03-01,Ontario,South Pit,Zinc,34498.7,0.00446,0.8724,1498.9,Budget
2023-03-01,Ontario,South Pit,Nickel,67974.0,0.02142,0.7165,1343.3,Actual
2023-03-01,Ontario,Mill A,Gold,58957.2,0.02067,1.0,1807.3,Actual
2023-03-01,Ontario,Mill A,Copper,87525.4,0.02214,0.9102,1778.0,Budget
2023-03-01,Ontario,Mill A,Zinc,53600.8,0.00958,0.8633,1117.7,Budget
2023-03-01,Ontario,Mill A,Nickel,54220.6,0.00158,0.7268,1751.4,Budget
2023-03-01,Ontario,Mill B,Gold,43385.9,0.02303,0.9278,1574.9,Budget
2023-03-01,Ontario,Mill B,Copper,94211.7,0.01564,0.9312,1214.5,Actual
2023-03-01,Ontario,Mill B,Zinc,89461.0,0.02498,0.7727,1894.1,Actual
2023-03-01,Ontario,Mill B,Nickel,57179.4,0.01206,0.9338,748.9,Budget
2023-03-01,British Columbia,North Pit,Gold,56353.8,0.00322,0.7445,1593.5,Actual
2023-03-01,British Columbia,North Pit,Copper,34369.1,0.01532,0.5849,1436.0,Actual
2023-03-01,British Columbia,North Pit,Zinc,32196.7,0.0126,0.675,726.6,Actual
2023-03-01,British Columbia,North Pit,Nickel,53651.6,0.0185,0.7182,1700.4,Budget
2023-03-01,British Columbia,South Pit,Gold,83886.8,0.02464,0.8107,1747.6,Budget
2023-03-01,British Columbia,South Pit,Copper,58806.6,0.00116,0.9404,434.6,Actual
2023-03-01,British Columbia,South Pit,Zinc,55209.6,0.01172,0.9128,728.4,Budget
2023-03-01,British Columbia,South Pit,Nickel,56507.1,0.03794,1.0,1117.9,Actual
2023-03-01,British Columbia,Mill A,Gold,55831.0,0.01011,0.9002,1090.8,Budget
2023-03-01,British Columbia,Mill A,Copper,53228.0,0.00402,0.6731,657.6,Actual
2023-03-01,British Columbia,Mill A,Zinc,44725.5,0.01571,0.6137,552.9,Actual
2023-03-01,British Columbia,Mill A,Nickel,72249.8,0.0041,0.9892,192.4,Actual
2023-03-01,British Columbia,Mill B,Gold,57682.1,0.00169,0.9337,1295.6,Actual
2023-03-01,British Columbia,Mill B,Copper,42423.1,0.03398,0.8639,1811.4,Actual
2023-03-01,British Columbia,Mill B,Zinc,93473.9,0.00949,0.822,1102.9,Budget
2023-03-01,British Columbia,Mill B,Nickel,91370.1,0.00846,0.7839,930.2,Actual
2023-03-01,Nova Scotia,North Pit,Gold,93796.7,0.01881,0.967,736.5,Actual
2023-03-01,Nova Scotia,North Pit,Copper,70838.4,0.00552,0.9425,1250.8,Actual
2023-03-01,Nova Scotia,North Pit,Zinc,37679.7,0.00599,0.7573,991.4,Budget
2023-03-01,Nova Scotia,North Pit,Nickel,97649.7,0.01046,0.7628,1806.5,Budget
2023-03-01,Nova Scotia,South Pit,Gold,68214.6,0.00734,0.7701,1513.2,Actual
2023-03-01,Nova Scotia,South Pit,Copper,47380.3,0.00446,0.5884,1481.5,Actual
2023-03-01,Nova Scotia,South Pit,Zinc,56313.5,0.00238,0.8929,1421.0,Actual
2023-03-01,Nova Scotia,South Pit,Nickel,53047.9,0.01093,0.5923,644.2,Actual
2023-03-01,Nova Scotia,Mill A,Gold,122756.3,0.01083,1.0,156.6,Actual
2023-03-01,Nova Scotia,Mill A,Copper,113223.8,0.01776,1.0,83.8,Actual
2023-03-01,Nova Scotia,Mill A,Zinc,98124.4,0.01402,0.875,366.3,Actual
2023-03-01,Nova Scotia,Mill A,Nickel,55673.0,0.00303,0.6645,1144.5,Actual
2023-03-01,Nova Scotia,Mill B,Gold,54088.8,0.01604,0.8905,1355.8,Budget
2023-03-01,Nova Scotia,Mill B,Copper,49326.0,0.02569,0.953,1708.1,Actual
2023-03-01,Nova Scotia,Mill B,Zinc,69336.1,0.00435,0.8096,1654.4,Budget
2023-03-01,Nova Scotia,Mill B,Nickel,102571.6,0.00769,0.9572,779.9,Actual
2023-04-01,Canada,North Pit,Gold,40581.2,0.00788,0.8871,737.9,Budget
2023-04-01,Canada,North Pit,Copper,54718.8,0.00112,0.6023,366.0,Actual
2023-04-01,Canada,North Pit,Zinc,92779.3,0.0286,0.8678,1014.5,Budget
2023-04-01,Canada,North Pit,Nickel,93386.8,0.02967,0.8147,1776.3,Actual
2023-04-01,Canada,South Pit,Gold,82746.6,0.01965,0.8032,376.5,Actual
2023-04-01,Canada,South Pit,Copper,63820.5,0.00256,0.9229,146.0,Budget
2023-04-01,Canada,South Pit,Zinc,92598.0,0.01602,0.7926,890.7,Budget
2023-04-01,Canada,South Pit,Nickel,98552.6,0.00474,0.9232,80.7,Actual
2023-04-01,Canada,Mill A,Gold,36963.2,0.01045,0.7241,128.9,Budget
2023-04-01,Canada,Mill A,Copper,53051.3,0.02048,0.8023,429.3,Actual
2023-04-01,Canada,Mill A,Zinc,89344.3,0.00555,0.9301,1275.7,Budget
2023-04-01,Canada,Mill A,Nickel,79430.3,0.00384,0.6588,173.3,Actual
2023-04-01,Canada,Mill B,Gold,40197.5,0.01389,0.7053,295.9,Actual
2023-04-01,Canada,Mill B,Copper,79518.8,0.01599,0.7218,670.4,Actual
2023-04-01,Canada,Mill B,Zinc,73771.7,0.00478,0.7434,1223.3,Actual
2023-04-01,Canada,Mill B,Nickel,36542.7,0.00138,0.6212,941.1,Actual
2023-04-01,Holding Company,North Pit,Gold,73859.5,0.01562,0.7194,524.4,Actual
2023-04-01,Holding Company,North Pit,Copper,31750.4,0.00611,0.7182,1898.9,Budget
2023-04-01,Holding Company,North Pit,Zinc,75125.6,0.0102,0.6386,99.2,Actual
2023-04-01,Holding Company,North Pit,Nickel,79945.9,0.01587,0.9183,1783.1,Actual
2023-04-01,Holding Company,South Pit,Gold,68592.6,0.00355,0.8148,1576.1,Budget
2023-04-01,Holding Company,South Pit,Copper,101647.4,0.03108,1.0,2211.9,Actual
2023-04-01,Holding Company,South Pit,Zinc,28842.4,0.01974,0.6614,905.1,Actual
2023-04-01,Holding Company,South Pit,Nickel,38420.4,0.01998,0.5692,141.8,Actual
2023-04-01,Holding Company,Mill A,Gold,59801.4,0.01311,0.8305,649.3,Budget
2023-04-01,Holding Company,Mill A,Copper,83381.9,0.01793,0.646,99.0,Actual
2023-04-01,Holding Company,Mill A,Zinc,57778.6,0.01718,1.0,2521.0,Actual
2023-04-01,Holding Company,Mill A,Nickel,31554.0,0.00382,0.7566,1479.0,Budget
2023-04-01,Holding Company,Mill B,Gold,54532.1,0.0315,1.0,749.3,Actual
2023-04-01,Holding Company,Mill B,Copper,69237.5,0.02744,0.9035,423.5,Budget
2023-04-01,Holding Company,Mill B,Zinc,29901.0,0.00288,0.5635,856.6,Actual
2023-04-01,Holding Company,Mill B,Nickel,79748.6,0.0246,0.745,1842.5,Actual
2023-04-01,Alberta,North Pit,Gold,26242.9,0.00873,0.7346,515.7,Actual
2023-04-01,Alberta,North Pit,Copper,39829.9,0.01016,0.8301,1450.2,Budget
2023-04-01,Alberta,North Pit,Zinc,85976.8,0.02021,0.8447,1481.0,Budget
2023-04-01,Alberta,North Pit,Nickel,102117.0,0.02091,1.0,839.1,Actual
2023-04-01,Alberta,South Pit,Gold,102111.7,0.02351,0.9731,1505.0,Actual
2023-04-01,Alberta,South Pit,Copper,85679.5,0.00938,0.8176,1886.4,Budget
2023-04-01,Alberta,South Pit,Zinc,80583.1,0.00367,0.7567,1373.9,Actual
2023-04-01,Alberta,South Pit,Nickel,52308.2,0.01697,0.8309,842.4,Budget
2023-04-01,Alberta,Mill A,Gold,47784.6,0.01706,0.8842,1445.3,Actual
2023-04-01,Alberta,Mill A,Copper,59728.9,0.01312,0.648,348.7,Actual
2023-04-01,Alberta,Mill A,Zinc,73051.4,0.02066,0.7693,1994.9,Budget
2023-04-01,Alberta,Mill A,Nickel,49472.6,0.01573,0.9164,397.6,Budget
2023-04-01,Alberta,Mill B,Gold,34707.1,0.00551,0.8745,1709.0,Budget
2023-04-01,Alberta,Mill B,Copper,87721.3,0.02338,0.7784,1159.6,Budget
2023-04-01,Alberta,Mill B,Zinc,79263.4,0.0153,0.6968,1071.8,Actual
2023-04-01,Alberta,Mill B,Nickel,44041.4,0.02963,0.883,1936.8,Budget
2023-04-01,Quebec,North Pit,Gold,50818.6,0.00517,0.6485,1306.4,Actual
2023-04-01,Quebec,North Pit,Copper,63006.7,0.02357,0.8465,1936.1,Budget
2023-04-01,Quebec,North Pit,Zinc,52896.2,0.02293,0.9873,325.6,Actual
2023-04-01,Quebec,North Pit,Nickel,91528.2,0.00347,1.0,504.5,Actual
2023-04-01,Quebec,South Pit,Gold,75552.5,0.00397,0.8096,1013.2,Budget
2023-04-01,Quebec,South Pit,Copper,66597.6,0.00187,0.8722,233.4,Budget
2023-04-01,Quebec,South Pit,Zinc,99406.3,0.01496,1.0,1327.8,Actual
2023-04-01,Quebec,South Pit,Nickel,33545.6,0.02622,0.8522,85.2,Budget
2023-04-01,Quebec,Mill A,Gold,72402.6,0.01979,0.6388,360.9,Actual
2023-04-01,Quebec,Mill A,Copper,123970.7,0.0265,1.0,210.2,Actual
2023-04-01,Quebec,Mill A,Zinc,90252.4,0.01785,0.7938,1075.0,Budget
2023-04-01,Quebec,Mill A,Nickel,46992.7,0.0191,0.9828,477.9,Actual
2023-04-01,Quebec,Mill B,Gold,106579.7,0.03137,0.9381,2247.2,Actual
2023-04-01,Quebec,Mill B,Copper,52730.4,0.01594,0.6549,1537.7,Actual
2023-04-01,Quebec,Mill B,Zinc,37445.3,0.01369,0.75,428.0,Budget
2023-04-01,Quebec,Mill B,Nickel,57683.6,0.00784,0.5536,318.9,Actual
2023-04-01,Ontario,North Pit,Gold,91112.4,0.01194,0.7321,92.7,Actual
2023-04-01,Ontario,North Pit,Copper,78724.0,0.02437,0.7551,56.6,Actual
2023-04-01,Ontario,North Pit,Zinc,38249.7,0.02003,0.5526,1055.0,Actual
2023-04-01,Ontario,North Pit,Nickel,45239.5,0.00246,0.726,1192.3,Budget
2023-04-01,Ontario,South Pit,Gold,53997.2,0.03434,0.8951,728.2,Actual
2023-04-01,Ontario,South Pit,Copper,46293.3,0.01147,0.8595,1753.1,Budget
2023-04-01,Ontario,South Pit,Zinc,72519.8,0.00853,0.9403,101.5,Budget
2023-04-01,Ontario,South Pit,Nickel,53976.5,0.02676,0.7401,1963.1,Budget
2023-04-01,Ontario,Mill A,Gold,35625.0,0.01786,0.5958,71.8,Actual
2023-04-01,Ontario,Mill A,Copper,68753.5,0.00401,0.773,1918.9,Budget
2023-04-01,Ontario,Mill A,Zinc,64064.3,0.00793,0.9271,1592.5,Budget
2023-04-01,Ontario,Mill A,Nickel,41047.8,0.01778,0.5446,923.6,Actual
2023-04-01,Ontario,Mill B,Gold,78731.0,0.02765,0.7152,1524.0,Budget
2023-04-01,Ontario,Mill B,Copper,45788.3,0.02826,1.0,633.7,Actual
2023-04-01,Ontario,Mill B,Zinc,90298.7,0.00745,0.7691,1491.4,Budget
2023-04-01,Ontario,Mill B,Nickel,44004.4,0.00273,0.8872,1090.2,Budget
2023-04-01,British Columbia,North Pit,Gold,88467.4,0.01437,0.8823,549.2,Budget
2023-04-01,British Columbia,North Pit,Copper,49088.7,0.00944,0.8371,1482.3,Budget
2023-04-01,British Columbia,North Pit,Zinc,61987.0,0.01736,0.8998,409.9,Budget
2023-04-01,British Columbia,North Pit,Nickel,32466.7,0.00944,0.9099,1441.2,Budget
2023-04-01,British Columbia,South Pit,Gold,53257.1,0.03261,1.0,1593.6,Actual
2023-04-01,British Columbia,South Pit,Copper,83556.2,0.02444,0.8142,354.4,Budget
2023-04-01,British Columbia,South Pit,Zinc,70193.7,0.02213,0.649,989.6,Actual
2023-04-01,British Columbia,South Pit,Nickel,47209.4,0.02294,0.8934,329.0,Budget
2023-04-01,British Columbia,Mill A,Gold,68580.4,0.00196,0.6651,426.5,Actual
2023-04-01,British Columbia,Mill A,Copper,55599.2,0.01708,0.9025,768.2,Budget
2023-04-01,British Columbia,Mill A,Zinc,65484.7,0.0221,0.8225,88.1,Budget
2023-04-01,British Columbia,Mill A,Nickel,67197.2,0.02779,0.8113,1807.0,Budget
2023-04-01,British Columbia,Mill B,Gold,34108.0,0.0199,0.7868,268.0,Budget
2023-04-01,British Columbia,Mill B,Copper,57873.8,0.01646,0.5584,172.8,Actual
2023-04-01,British Columbia,Mill B,Zinc,42409.7,0.0219,0.7119,687.2,Actual
2023-04-01,British Columbia,Mill B,Nickel,103913.0,0.01756,0.982,1076.6,Actual
2023-04-01,Nova Scotia,North Pit,Gold,41713.9,0.02541,0.8749,854.6,Budget
2023-04-01,Nova Scotia,North Pit,Copper,30743.2,0.01112,0.887,1433.5,Budget
2023-04-01,Nova Scotia,North Pit,Zinc,38685.0,0.00526,0.8465,745.7,Budget
2023-04-01,Nova Scotia,North Pit,Nickel,77298.0,0.02371,0.8286,523.6,Budget
2023-04-01,Nova Scotia,South Pit,Gold,66747.5,0.01651,0.7045,822.7,Actual
2023-04-01,Nova Scotia,South Pit,Copper,60069.9,0.01374,1.0,1579.4,Actual
2023-04-01,Nova Scotia,South Pit,Zinc,74792.9,0.01008,0.861,646.7,Budget
2023-04-01,Nova Scotia,South Pit,Nickel,46513.1,0.02098,0.6638,717.4,Actual
2023-04-01,Nova Scotia,Mill A,Gold,35449.6,0.02494,1.0,1360.6,Actual
2023-04-01,Nova Scotia,Mill A,Copper,43597.8,0.00427,0.8166,1465.0,Budget
2023-04-01,Nova Scotia,Mill A,Zinc,84730.8,0.0276,0.9328,1769.0,Budget
2023-04-01,Nova Scotia,Mill A,Nickel,54320.1,0.02669,0.9178,958.3,Budget
2023-04-01,Nova Scotia,Mill B,Gold,42004.3,0.01615,0.7645,1659.4,Actual
2023-04-01,Nova Scotia,Mill B,Copper,109062.5,0.01299,0.7762,1917.9,Actual
2023-04-01,Nova Scotia,Mill B,Zinc,104973.6,0.00397,0.8847,1976.7,Actual
2023-04-01,Nova Scotia,Mill B,Nickel,73775.0,0.00566,0.8789,1821.0,Budget
2023-05-01,Canada,North Pit,Gold,62011.7,0.0063,0.589,210.0,Actual
2023-05-01,Canada,North Pit,Copper,30540.3,0.01092,0.6296,516.9,Actual
2023-05-01,Canada,North Pit,Zinc,57896.0,0.03567,1.0,1034.3,Actual
2023-05-01,Canada,North Pit,Nickel,78104.7,0.01571,0.7459,266.1,Budget
2023-05-01,Canada,South Pit,Gold,47147.9,0.00747,0.7865,798.6,Actual
2023-05-01,Canada,South Pit,Copper,64354.5,0.01362,0.9438,1253.1,Budget
2023-05-01,Canada,South Pit,Zinc,73800.9,0.00321,0.9057,163.1,Budget
2023-05-01,Canada,South Pit,Nickel,83611.1,0.03254,0.9879,902.0,Actual
2023-05-01,Canada,Mill A,Gold,78933.3,0.01302,0.835,439.0,Budget
2023-05-01,Canada,Mill A,Copper,105519.6,0.00124,0.862,1853.8,Actual
2023-05-01,Canada,Mill A,Zinc,66181.9,0.02803,1.0,1090.2,Actual
2023-05-01,Canada,Mill A,Nickel,53728.8,0.01514,0.8173,720.7,Actual
2023-05-01,Canada,Mill B,Gold,69438.2,0.00391,1.0,902.1,Actual
2023-05-01,Canada,Mill B,Copper,80460.1,0.00157,0.9019,111.9,Budget
2023-05-01,Canada,Mill B,Zinc,45420.6,0.01431,1.0,2278.5,Actual
2023-05-01,Canada,Mill B,Nickel,80660.8,0.02064,0.7844,1133.9,Actual
2023-05-01,Holding Company,North Pit,Gold,62842.1,0.00915,0.8822,360.5,Budget
2023-05-01,Holding Company,North Pit,Copper,97838.8,0.02346,0.7951,378.2,Budget
2023-05-01,Holding Company,North Pit,Zinc,80249.2,0.00648,0.7761,705.0,Budget
2023-05-01,Holding Company,North Pit,Nickel,58444.3,0.01102,1.0,920.6,Actual
2023-05-01,Holding Company,South Pit,Gold,51593.9,0.0278,0.7947,1037.7,Actual
2023-05-01,Holding Company,South Pit,Copper,98256.8,0.01949,0.8848,404.8,Budget
2023-05-01,Holding Company,South Pit,Zinc,95118.0,0.02622,0.8675,107.0,Budget
2023-05-01,Holding Company,South Pit,Nickel,89890.2,0.00254,0.8528,1014.3,Budget
2023-05-01,Holding Company,Mill A,Gold,53056.7,0.01152,0.5763,963.3,Actual
2023-05-01,Holding Company,Mill A,Copper,85691.5,0.01413,1.0,2151.1,Actual
2023-05-01,Holding Company,Mill A,Zinc,73779.7,0.02259,0.8819,1804.8,Actual
2023-05-01,Holding Company,Mill A,Nickel,85996.6,0.01237,0.8016,1446.6,Actual
2023-05-01,Holding Company,Mill B,Gold,53393.5,0.01095,0.6385,151.3,Actual
2023-05-01,Holding Company,Mill B,Copper,49746.5,0.01519,0.752,595.6,Budget
2023-05-01,Holding Company,Mill B,Zinc,121188.3,0.03483,1.0,1327.6,Actual
2023-05-01,Holding Company,Mill B,Nickel,50296.7,0.01501,0.7232,865.3,Budget
