Date,Entity,Site,Commodity,Headcount,TrainingHours,ContractorRatio,Scenario
2025-02-01,British Columbia,Mill B,Nickel,161.0,3.0,0.45,Actual
2025-02-01,Nova Scotia,North Pit,Gold,168.3,9.0,0.29,Actual
2025-02-01,Nova Scotia,North Pit,Copper,168.0,7.8,0.4,Actual
2025-02-01,Nova Scotia,North Pit,Zinc,108.7,7.2,0.26,Actual
2025-02-01,Nova Scotia,North Pit,Nickel,153.0,3.7,0.32,Actual
2025-02-01,Nova Scotia,South Pit,Gold,176.6,4.1,0.12,Budget
2025-02-01,Nova Scotia,South Pit,Copper,104.0,4.4,0.18,Actual
2025-02-01,Nova Scotia,South Pit,Zinc,125.4,5.0,0.17,Actual
2025-02-01,Nova Scotia,South Pit,Nickel,124.6,1.8,0.1,Actual
2025-02-01,Nova Scotia,Mill A,Gold,191.2,4.1,0.26,Actual
2025-02-01,Nova Scotia,Mill A,Copper,161.3,5.3,0.26,Budget
2025-02-01,Nova Scotia,Mill A,Zinc,136.6,6.6,0.45,Actual
2025-02-01,Nova Scotia,Mill A,Nickel,121.2,2.4,0.29,Actual
2025-02-01,Nova Scotia,Mill B,Gold,135.2,5.8,0.3,Actual
2025-02-01,Nova Scotia,Mill B,Copper,133.7,6.5,0.27,Budget
2025-02-01,Nova Scotia,Mill B,Zinc,210.1,10.9,0.45,Actual
2025-02-01,Nova Scotia,Mill B,Nickel,110.7,2.5,0.18,Actual
2025-03-01,Canada,North Pit,Gold,155.4,4.4,0.39,Actual
2025-03-01,Canada,North Pit,Copper,127.1,4.7,0.46,Actual
2025-03-01,Canada,North Pit,Zinc,110.5,8.4,0.39,Actual
2025-03-01,Canada,North Pit,Nickel,152.1,6.0,0.13,Budget
2025-03-01,Canada,South Pit,Gold,102.9,4.6,0.25,Actual
2025-03-01,Canada,South Pit,Copper,159.5,9.2,0.44,Budget
2025-03-01,Canada,South Pit,Zinc,155.8,9.8,0.15,Budget
2025-03-01,Canada,South Pit,Nickel,112.3,1.9,0.13,Actual
2025-03-01,Canada,Mill A,Gold,211.8,9.3,0.43,Actual
2025-03-01,Canada,Mill A,Copper,134.6,9.9,0.49,Budget
2025-03-01,Canada,Mill A,Zinc,147.2,3.0,0.35,Budget
2025-03-01,Canada,Mill A,Nickel,155.0,3.9,0.11,Actual
2025-03-01,Canada,Mill B,Gold,187.0,8.5,0.54,Actual
2025-03-01,Canada,Mill B,Copper,220.5,11.7,0.31,Actual
2025-03-01,Canada,Mill B,Zinc,172.2,5.7,0.18,Budget
2025-03-01,Canada,Mill B,Nickel,80.9,2.5,0.18,Actual
2025-03-01,Holding Company,North Pit,Gold,156.1,3.2,0.45,Budget
2025-03-01,Holding Company,North Pit,Copper,139.5,8.3,0.49,Budget
2025-03-01,Holding Company,North Pit,Zinc,195.6,8.6,0.36,Actual
2025-03-01,Holding Company,North Pit,Nickel,123.7,4.4,0.4,Budget
2025-03-01,Holding Company,South Pit,Gold,157.6,7.9,0.35,Budget
2025-03-01,Holding Company,South Pit,Copper,138.1,8.5,0.41,Budget
2025-03-01,Holding Company,South Pit,Zinc,167.7,8.6,0.27,Budget
2025-03-01,Holding Company,South Pit,Nickel,130.7,4.6,0.43,Budget
2025-03-01,Holding Company,Mill A,Gold,139.3,9.2,0.34,Budget
2025-03-01,Holding Company,Mill A,Copper,102.8,3.6,0.27,Actual
2025-03-01,Holding Company,Mill A,Zinc,175.3,4.9,0.37,Budget
2025-03-01,Holding Company,Mill A,Nickel,171.7,9.7,0.1,Budget
2025-03-01,Holding Company,Mill B,Gold,150.0,5.7,0.21,Budget
2025-03-01,Holding Company,Mill B,Copper,142.7,7.6,0.33,Budget
2025-03-01,Holding Company,Mill B,Zinc,226.2,11.8,0.33,Actual
2025-03-01,Holding Company,Mill B,Nickel,131.4,8.8,0.25,Budget
2025-03-01,Alberta,North Pit,Gold,133.1,9.9,0.39,Budget
2025-03-01,Alberta,North Pit,Copper,131.2,4.3,0.29,Budget
2025-03-01,Alberta,North Pit,Zinc,124.0,9.6,0.29,Budget
2025-03-01,Alberta,North Pit,Nickel,156.3,3.8,0.13,Budget
2025-03-01,Alberta,South Pit,Gold,160.2,6.7,0.25,Budget
2025-03-01,Alberta,South Pit,Copper,88.0,2.7,0.27,Actual
2025-03-01,Alberta,South Pit,Zinc,128.6,8.5,0.14,Budget
2025-03-01,Alberta,South Pit,Nickel,102.7,6.6,0.21,Actual
2025-03-01,Alberta,Mill A,Gold,206.7,8.7,0.51,Actual
2025-03-01,Alberta,Mill A,Copper,131.9,4.6,0.39,Actual
2025-03-01,Alberta,Mill A,Zinc,145.9,5.4,0.24,Actual
2025-03-01,Alberta,Mill A,Nickel,132.9,6.8,0.48,Budget
2025-03-01,Alberta,Mill B,Gold,164.3,6.0,0.44,Budget
2025-03-01,Alberta,Mill B,Copper,152.5,7.1,0.14,Actual
2025-03-01,Alberta,Mill B,Zinc,153.5,6.2,0.31,Budget
2025-03-01,Alberta,Mill B,Nickel,171.1,3.3,0.45,Actual
2025-03-01,Quebec,North Pit,Gold,196.7,6.7,0.37,Actual
2025-03-01,Quebec,North Pit,Copper,199.7,12.4,0.13,Actual
2025-03-01,Quebec,North Pit,Zinc,121.8,2.6,0.16,Actual
2025-03-01,Quebec,North Pit,Nickel,102.5,6.0,0.07,Actual
2025-03-01,Quebec,South Pit,Gold,179.3,7.3,0.29,Budget
2025-03-01,Quebec,South Pit,Copper,159.5,7.8,0.45,Budget
2025-03-01,Quebec,South Pit,Zinc,173.7,4.2,0.28,Budget
2025-03-01,Quebec,South Pit,Nickel,144.2,4.1,0.41,Actual
2025-03-01,Quebec,Mill A,Gold,174.9,4.8,0.52,Actual
2025-03-01,Quebec,Mill A,Copper,127.4,3.2,0.17,Actual
2025-03-01,Quebec,Mill A,Zinc,164.2,2.2,0.2,Budget
2025-03-01,Quebec,Mill A,Nickel,146.1,8.1,0.24,Actual
2025-03-01,Quebec,Mill B,Gold,195.5,6.9,0.38,Actual
2025-03-01,Quebec,Mill B,Copper,196.0,8.4,0.49,Actual
2025-03-01,Quebec,Mill B,Zinc,142.0,2.5,0.41,Budget
2025-03-01,Quebec,Mill B,Nickel,168.1,9.8,0.41,Actual
2025-03-01,Ontario,North Pit,Gold,139.2,7.1,0.37,Actual
2025-03-01,Ontario,North Pit,Copper,154.3,2.7,0.12,Actual
2025-03-01,Ontario,North Pit,Zinc,154.0,4.0,0.13,Actual
2025-03-01,Ontario,North Pit,Nickel,175.9,6.4,0.46,Budget
2025-03-01,Ontario,South Pit,Gold,164.1,4.4,0.14,Actual
2025-03-01,Ontario,South Pit,Copper,99.5,6.2,0.24,Actual
2025-03-01,Ontario,South Pit,Zinc,163.4,7.2,0.38,Budget
2025-03-01,Ontario,South Pit,Nickel,157.2,9.5,0.25,Actual
2025-03-01,Ontario,Mill A,Gold,124.8,3.2,0.42,Budget
2025-03-01,Ontario,Mill A,Copper,161.8,3.0,0.19,Budget
2025-03-01,Ontario,Mill A,Zinc,142.4,7.7,0.41,Budget
2025-03-01,Ontario,Mill A,Nickel,170.9,4.8,0.45,Budget
2025-03-01,Ontario,Mill B,Gold,175.5,3.4,0.21,Budget
2025-03-01,Ontario,Mill B,Copper,202.3,6.0,0.5,Actual
2025-03-01,Ontario,Mill B,Zinc,170.6,3.2,0.36,Actual
2025-03-01,Ontario,Mill B,Nickel,156.2,10.5,0.17,Actual
2025-03-01,British Columbia,North Pit,Gold,177.3,5.8,0.46,Budget
2025-03-01,British Columbia,North Pit,Copper,191.1,5.7,0.63,Actual
2025-03-01,British Columbia,North Pit,Zinc,213.4,3.3,0.31,Actual
2025-03-01,British Columbia,North Pit,Nickel,155.2,2.9,0.15,Actual
2025-03-01,British Columbia,South Pit,Gold,122.8,5.2,0.47,Actual
2025-03-01,British Columbia,South Pit,Copper,121.4,4.5,0.37,Budget
2025-03-01,British Columbia,South Pit,Zinc,145.1,8.5,0.24,Budget
2025-03-01,British Columbia,South Pit,Nickel,208.5,6.3,0.23,Actual
2025-03-01,British Columbia,Mill A,Gold,131.1,8.5,0.36,Actual
2025-03-01,British Columbia,Mill A,Copper,120.3,7.2,0.42,Actual
2025-03-01,British Columbia,Mill A,Zinc,167.3,9.1,0.33,Actual
2025-03-01,British Columbia,Mill A,Nickel,127.3,5.2,0.26,Actual
2025-03-01,British Columbia,Mill B,Gold,167.6,5.8,0.47,Budget
2025-03-01,British Columbia,Mill B,Copper,122.4,7.9,0.14,Budget
2025-03-01,British Columbia,Mill B,Zinc,143.6,3.1,0.41,Budget
2025-03-01,British Columbia,Mill B,Nickel,174.3,7.0,0.48,Budget
2025-03-01,Nova Scotia,North Pit,Gold,153.0,4.2,0.29,Actual
2025-03-01,Nova Scotia,North Pit,Copper,143.1,7.8,0.44,Budget
2025-03-01,Nova Scotia,North Pit,Zinc,152.4,6.5,0.43,Budget
2025-03-01,Nova Scotia,North Pit,Nickel,147.9,7.4,0.31,Budget
2025-03-01,Nova Scotia,South Pit,Gold,185.1,5.0,0.45,Actual
2025-03-01,Nova Scotia,South Pit,Copper,130.9,3.5,0.08,Actual
2025-03-01,Nova Scotia,South Pit,Zinc,135.4,3.6,0.12,Budget
2025-03-01,Nova Scotia,South Pit,Nickel,153.8,2.5,0.37,Actual
2025-03-01,Nova Scotia,Mill A,Gold,156.2,9.1,0.26,Budget
2025-03-01,Nova Scotia,Mill A,Copper,171.9,3.6,0.47,Actual
2025-03-01,Nova Scotia,Mill A,Zinc,143.6,4.4,0.32,Budget
2025-03-01,Nova Scotia,Mill A,Nickel,125.3,9.1,0.26,Budget
2025-03-01,Nova Scotia,Mill B,Gold,103.4,4.4,0.4,Actual
2025-03-01,Nova Scotia,Mill B,Copper,189.5,4.8,0.3,Actual
2025-03-01,Nova Scotia,Mill B,Zinc,156.2,4.0,0.19,Budget
2025-03-01,Nova Scotia,Mill B,Nickel,153.3,2.6,0.31,Budget
2025-04-01,Canada,North Pit,Gold,123.7,5.5,0.25,Actual
2025-04-01,Canada,North Pit,Copper,130.4,9.5,0.46,Budget
2025-04-01,Canada,North Pit,Zinc,149.9,9.8,0.3,Budget
2025-04-01,Canada,North Pit,Nickel,161.2,9.8,0.1,Budget
2025-04-01,Canada,South Pit,Gold,191.0,7.2,0.15,Actual
2025-04-01,Canada,South Pit,Copper,145.1,5.5,0.34,Actual
2025-04-01,Canada,South Pit,Zinc,138.5,8.6,0.22,Actual
2025-04-01,Canada,South Pit,Nickel,126.2,6.6,0.13,Actual
2025-04-01,Canada,Mill A,Gold,164.7,2.8,0.37,Budget
2025-04-01,Canada,Mill A,Copper,166.9,3.5,0.28,Actual
2025-04-01,Canada,Mill A,Zinc,89.0,4.7,0.18,Actual
2025-04-01,Canada,Mill A,Nickel,143.7,4.1,0.43,Budget
2025-04-01,Canada,Mill B,Gold,215.1,11.7,0.41,Actual
2025-04-01,Canada,Mill B,Copper,101.9,1.7,0.2,Actual
2025-04-01,Canada,Mill B,Zinc,211.4,5.5,0.34,Actual
2025-04-01,Canada,Mill B,Nickel,134.8,5.5,0.12,Actual
2025-04-01,Holding Company,North Pit,Gold,114.4,4.4,0.34,Actual
2025-04-01,Holding Company,North Pit,Copper,127.3,10.6,0.34,Actual
2025-04-01,Holding Company,North Pit,Zinc,164.5,4.2,0.5,Budget
2025-04-01,Holding Company,North Pit,Nickel,161.1,8.4,0.28,Actual
2025-04-01,Holding Company,South Pit,Gold,177.0,5.7,0.32,Budget
2025-04-01,Holding Company,South Pit,Copper,179.7,4.0,0.55,Actual
2025-04-01,Holding Company,South Pit,Zinc,133.6,10.4,0.52,Actual
2025-04-01,Holding Company,South Pit,Nickel,97.9,4.3,0.12,Actual
2025-04-01,Holding Company,Mill A,Gold,186.8,3.4,0.23,Actual
2025-04-01,Holding Company,Mill A,Copper,162.2,7.3,0.12,Budget
2025-04-01,Holding Company,Mill A,Zinc,107.4,4.5,0.19,Actual
2025-04-01,Holding Company,Mill A,Nickel,152.6,7.9,0.37,Budget
2025-04-01,Holding Company,Mill B,Gold,184.3,4.4,0.38,Actual
2025-04-01,Holding Company,Mill B,Copper,123.8,4.6,0.2,Actual
2025-04-01,Holding Company,Mill B,Zinc,178.4,9.8,0.42,Budget
2025-04-01,Holding Company,Mill B,Nickel,158.6,7.7,0.25,Budget
2025-04-01,Alberta,North Pit,Gold,131.5,4.8,0.22,Budget
2025-04-01,Alberta,North Pit,Copper,136.1,2.5,0.31,Budget
2025-04-01,Alberta,North Pit,Zinc,107.8,4.8,0.12,Actual
2025-04-01,Alberta,North Pit,Nickel,142.2,8.4,0.37,Budget
2025-04-01,Alberta,South Pit,Gold,133.7,8.4,0.39,Budget
2025-04-01,Alberta,South Pit,Copper,98.8,6.7,0.34,Actual
2025-04-01,Alberta,South Pit,Zinc,127.2,4.7,0.16,Budget
2025-04-01,Alberta,South Pit,Nickel,151.8,7.0,0.13,Budget
2025-04-01,Alberta,Mill A,Gold,180.4,6.8,0.15,Actual
2025-04-01,Alberta,Mill A,Copper,122.7,9.2,0.43,Budget
2025-04-01,Alberta,Mill A,Zinc,130.8,3.7,0.52,Actual
2025-04-01,Alberta,Mill A,Nickel,96.2,2.6,0.32,Actual
2025-04-01,Alberta,Mill B,Gold,169.5,3.2,0.5,Budget
2025-04-01,Alberta,Mill B,Copper,123.6,6.2,0.36,Budget
2025-04-01,Alberta,Mill B,Zinc,121.0,7.9,0.25,Actual
2025-04-01,Alberta,Mill B,Nickel,157.9,3.0,0.34,Budget
2025-04-01,Quebec,North Pit,Gold,134.2,7.6,0.25,Actual
2025-04-01,Quebec,North Pit,Copper,128.9,7.9,0.24,Budget
2025-04-01,Quebec,North Pit,Zinc,170.6,9.9,0.2,Budget
2025-04-01,Quebec,North Pit,Nickel,163.8,4.9,0.59,Actual
2025-04-01,Quebec,South Pit,Gold,115.9,5.9,0.18,Actual
2025-04-01,Quebec,South Pit,Copper,167.3,5.1,0.35,Budget
2025-04-01,Quebec,South Pit,Zinc,158.4,3.0,0.38,Actual
2025-04-01,Quebec,South Pit,Nickel,103.6,5.3,0.14,Actual
2025-04-01,Quebec,Mill A,Gold,130.6,9.7,0.11,Budget
2025-04-01,Quebec,Mill A,Copper,170.7,7.5,0.21,Budget
2025-04-01,Quebec,Mill A,Zinc,175.4,2.5,0.16,Budget
2025-04-01,Quebec,Mill A,Nickel,181.8,5.8,0.11,Actual
2025-04-01,Quebec,Mill B,Gold,110.1,8.3,0.4,Actual
2025-04-01,Quebec,Mill B,Copper,192.4,2.8,0.51,Actual
2025-04-01,Quebec,Mill B,Zinc,163.4,3.3,0.49,Budget
2025-04-01,Quebec,Mill B,Nickel,150.5,7.9,0.2,Budget
2025-04-01,Ontario,North Pit,Gold,121.2,3.2,0.11,Budget
2025-04-01,Ontario,North Pit,Copper,118.2,6.6,0.37,Actual
2025-04-01,Ontario,North Pit,Zinc,124.9,6.5,0.44,Budget
2025-04-01,Ontario,North Pit,Nickel,164.1,3.4,0.39,Actual
2025-04-01,Ontario,South Pit,Gold,223.4,11.3,0.31,Actual
2025-04-01,Ontario,South Pit,Copper,131.7,5.4,0.37,Budget
2025-04-01,Ontario,South Pit,Zinc,179.6,4.6,0.38,Budget
2025-04-01,Ontario,South Pit,Nickel,136.0,2.6,0.28,Budget
2025-04-01,Ontario,Mill A,Gold,179.7,7.1,0.22,Budget
2025-04-01,Ontario,Mill A,Copper,142.4,9.8,0.43,Budget
2025-04-01,Ontario,Mill A,Zinc,191.2,4.0,0.33,Actual
2025-04-01,Ontario,Mill A,Nickel,135.0,6.8,0.28,Actual
2025-04-01,Ontario,Mill B,Gold,178.7,7.8,0.21,Budget
2025-04-01,Ontario,Mill B,Copper,138.2,4.5,0.28,Budget
2025-04-01,Ontario,Mill B,Zinc,112.8,3.7,0.36,Actual
2025-04-01,Ontario,Mill B,Nickel,143.5,8.1,0.16,Actual
2025-04-01,British Columbia,North Pit,Gold,121.5,4.7,0.28,Budget
2025-04-01,British Columbia,North Pit,Copper,129.9,2.2,0.28,Actual
2025-04-01,British Columbia,North Pit,Zinc,119.9,6.9,0.2,Actual
2025-04-01,British Columbia,North Pit,Nickel,152.2,9.4,0.26,Budget
2025-04-01,British Columbia,South Pit,Gold,233.8,11.8,0.46,Actual
2025-04-01,British Columbia,South Pit,Copper,159.3,8.3,0.33,Actual
2025-04-01,British Columbia,South Pit,Zinc,143.4,9.1,0.42,Actual
2025-04-01,British Columbia,South Pit,Nickel,174.6,8.3,0.15,Budget
2025-04-01,British Columbia,Mill A,Gold,136.2,3.9,0.27,Budget
2025-04-01,British Columbia,Mill A,Copper,121.5,8.6,0.44,Budget
2025-04-01,British Columbia,Mill A,Zinc,139.4,5.3,0.27,Actual
2025-04-01,British Columbia,Mill A,Nickel,151.2,4.6,0.21,Budget
2025-04-01,British Columbia,Mill B,Gold,132.7,6.8,0.17,Budget
2025-04-01,British Columbia,Mill B,Copper,117.6,3.5,0.32,Actual
2025-04-01,British Columbia,Mill B,Zinc,166.3,9.2,0.44,Budget
2025-04-01,British Columbia,Mill B,Nickel,138.1,4.4,0.14,Budget
2025-04-01,Nova Scotia,North Pit,Gold,130.0,3.4,0.09,Actual
2025-04-01,Nova Scotia,North Pit,Copper,179.8,9.0,0.26,Actual
2025-04-01,Nova Scotia,North Pit,Zinc,151.7,7.4,0.43,Actual
2025-04-01,Nova Scotia,North Pit,Nickel,138.9,4.3,0.13,Budget
2025-04-01,Nova Scotia,South Pit,Gold,155.4,8.9,0.37,Budget
2025-04-01,Nova Scotia,South Pit,Copper,121.1,9.1,0.46,Budget
2025-04-01,Nova Scotia,South Pit,Zinc,217.7,4.9,0.51,Actual
2025-04-01,Nova Scotia,South Pit,Nickel,152.6,4.1,0.44,Budget
2025-04-01,Nova Scotia,Mill A,Gold,153.2,5.7,0.37,Actual
2025-04-01,Nova Scotia,Mill A,Copper,177.6,8.0,0.45,Budget
2025-04-01,Nova Scotia,Mill A,Zinc,161.2,9.8,0.12,Budget
2025-04-01,Nova Scotia,Mill A,Nickel,162.2,11.1,0.52,Actual
2025-04-01,Nova Scotia,Mill B,Gold,176.8,9.6,0.46,Actual
2025-04-01,Nova Scotia,Mill B,Copper,159.4,7.7,0.5,Budget
2025-04-01,Nova Scotia,Mill B,Zinc,164.8,4.6,0.12,Budget
2025-04-01,Nova Scotia,Mill B,Nickel,133.2,3.4,0.31,Actual
2025-05-01,Canada,North Pit,Gold,123.4,6.3,0.49,Budget
2025-05-01,Canada,North Pit,Copper,135.4,2.6,0.23,Actual
2025-05-01,Canada,North Pit,Zinc,120.5,8.4,0.42,Budget
2025-05-01,Canada,North Pit,Nickel,174.9,10.0,0.25,Budget
2025-05-01,Canada,South Pit,Gold,149.7,6.5,0.15,Budget
2025-05-01,Canada,South Pit,Copper,171.3,8.0,0.23,Actual
2025-05-01,Canada,South Pit,Zinc,145.8,2.7,0.28,Actual
2025-05-01,Canada,South Pit,Nickel,138.3,4.4,0.32,Actual
2025-05-01,Canada,Mill A,Gold,105.3,5.4,0.23,Actual
2025-05-01,Canada,Mill A,Copper,147.8,6.9,0.25,Budget
2025-05-01,Canada,Mill A,Zinc,179.6,2.6,0.11,Budget
2025-05-01,Canada,Mill A,Nickel,115.1,4.6,0.11,Actual
2025-05-01,Canada,Mill B,Gold,212.2,4.4,0.59,Actual
2025-05-01,Canada,Mill B,Copper,173.1,3.2,0.3,Budget
2025-05-01,Canada,Mill B,Zinc,155.9,2.5,0.18,Budget
2025-05-01,Canada,Mill B,Nickel,170.0,5.8,0.54,Actual
2025-05-01,Holding Company,North Pit,Gold,130.5,7.6,0.24,Actual
2025-05-01,Holding Company,North Pit,Copper,138.1,4.7,0.18,Budget
2025-05-01,Holding Company,North Pit,Zinc,123.8,3.6,0.41,Budget
2025-05-01,Holding Company,North Pit,Nickel,179.7,8.9,0.18,Budget
2025-05-01,Holding Company,South Pit,Gold,142.4,9.3,0.49,Budget
2025-05-01,Holding Company,South Pit,Copper,204.5,5.4,0.35,Actual
2025-05-01,Holding Company,South Pit,Zinc,154.3,5.4,0.46,Actual
2025-05-01,Holding Company,South Pit,Nickel,127.4,9.3,0.21,Budget
2025-05-01,Holding Company,Mill A,Gold,102.6,1.9,0.17,Actual
2025-05-01,Holding Company,Mill A,Copper,150.9,9.2,0.13,Budget
2025-05-01,Holding Company,Mill A,Zinc,177.8,8.0,0.27,Budget
2025-05-01,Holding Company,Mill A,Nickel,178.1,3.8,0.44,Budget
2025-05-01,Holding Company,Mill B,Gold,148.6,4.3,0.55,Actual
2025-05-01,Holding Company,Mill B,Copper,163.6,9.1,0.41,Budget
2025-05-01,Holding Company,Mill B,Zinc,136.4,5.4,0.36,Actual
2025-05-01,Holding Company,Mill B,Nickel,122.0,7.9,0.22,Budget
2025-05-01,Alberta,North Pit,Gold,210.8,12.0,0.54,Actual
2025-05-01,Alberta,North Pit,Copper,103.3,3.7,0.24,Actual
2025-05-01,Alberta,North Pit,Zinc,137.1,7.6,0.23,Actual
2025-05-01,Alberta,North Pit,Nickel,177.2,3.3,0.43,Actual
2025-05-01,Alberta,South Pit,Gold,185.5,6.6,0.54,Actual
2025-05-01,Alberta,South Pit,Copper,143.5,2.4,0.49,Budget
2025-05-01,Alberta,South Pit,Zinc,159.9,9.6,0.24,Budget
2025-05-01,Alberta,South Pit,Nickel,186.6,3.1,0.26,Actual
2025-05-01,Alberta,Mill A,Gold,131.0,5.4,0.23,Budget
2025-05-01,Alberta,Mill A,Copper,224.8,10.8,0.36,Actual
2025-05-01,Alberta,Mill A,Zinc,188.6,5.6,0.14,Actual
2025-05-01,Alberta,Mill A,Nickel,168.9,6.6,0.28,Budget
2025-05-01,Alberta,Mill B,Gold,135.4,3.6,0.39,Budget
2025-05-01,Alberta,Mill B,Copper,224.1,11.3,0.67,Actual
2025-05-01,Alberta,Mill B,Zinc,195.0,5.7,0.31,Actual
2025-05-01,Alberta,Mill B,Nickel,158.6,8.3,0.33,Actual
2025-05-01,Quebec,North Pit,Gold,235.7,4.5,0.42,Actual
2025-05-01,Quebec,North Pit,Copper,140.3,9.4,0.23,Actual
2025-05-01,Quebec,North Pit,Zinc,138.6,3.6,0.41,Budget
2025-05-01,Quebec,North Pit,Nickel,155.6,4.4,0.44,Budget
2025-05-01,Quebec,South Pit,Gold,145.5,3.1,0.17,Budget
2025-05-01,Quebec,South Pit,Copper,133.4,3.7,0.42,Budget
2025-05-01,Quebec,South Pit,Zinc,166.0,8.5,0.15,Actual
2025-05-01,Quebec,South Pit,Nickel,127.0,2.7,0.42,Budget
2025-05-01,Quebec,Mill A,Gold,113.0,4.5,0.24,Actual
2025-05-01,Quebec,Mill A,Copper,198.6,12.6,0.31,Actual
2025-05-01,Quebec,Mill A,Zinc,158.3,8.8,0.33,Budget
2025-05-01,Quebec,Mill A,Nickel,155.3,7.9,0.27,Budget
2025-05-01,Quebec,Mill B,Gold,145.9,7.5,0.27,Budget
2025-05-01,Quebec,Mill B,Copper,157.4,2.6,0.2,Actual
2025-05-01,Quebec,Mill B,Zinc,190.0,11.6,0.38,Actual
2025-05-01,Quebec,Mill B,Nickel,134.5,6.3,0.33,Actual
2025-05-01,Ontario,North Pit,Gold,123.6,2.7,0.25,Budget
2025-05-01,Ontario,North Pit,Copper,159.2,9.4,0.13,Budget
2025-05-01,Ontario,North Pit,Zinc,146.4,5.3,0.12,Budget
2025-05-01,Ontario,North Pit,Nickel,152.9,6.8,0.29,Actual
2025-05-01,Ontario,South Pit,Gold,148.5,6.1,0.42,Actual
2025-05-01,Ontario,South Pit,Copper,124.9,8.5,0.2,Budget
2025-05-01,Ontario,South Pit,Zinc,178.8,4.4,0.48,Budget
2025-05-01,Ontario,South Pit,Nickel,132.9,3.4,0.42,Budget
2025-05-01,Ontario,Mill A,Gold,207.7,7.5,0.3,Actual
2025-05-01,Ontario,Mill A,Copper,131.5,6.0,0.23,Budget
2025-05-01,Ontario,Mill A,Zinc,137.1,9.0,0.42,Actual
2025-05-01,Ontario,Mill A,Nickel,198.7,8.2,0.39,Actual
2025-05-01,Ontario,Mill B,Gold,178.8,8.7,0.42,Budget
2025-05-01,Ontario,Mill B,Copper,159.9,3.4,0.23,Budget
2025-05-01,Ontario,Mill B,Zinc,143.5,7.5,0.22,Budget
2025-05-01,Ontario,Mill B,Nickel,97.7,2.2,0.14,Actual
2025-05-01,British Columbia,North Pit,Gold,141.9,4.1,0.36,Budget
2025-05-01,British Columbia,North Pit,Copper,128.9,2.1,0.28,Actual
2025-05-01,British Columbia,North Pit,Zinc,157.5,3.1,0.3,Budget
2025-05-01,British Columbia,North Pit,Nickel,175.0,3.7,0.5,Budget
2025-05-01,British Columbia,South Pit,Gold,139.4,9.4,0.48,Budget
2025-05-01,British Columbia,South Pit,Copper,132.8,3.0,0.47,Budget
2025-05-01,British Columbia,South Pit,Zinc,176.5,5.8,0.5,Budget
2025-05-01,British Columbia,South Pit,Nickel,129.9,2.5,0.19,Actual
2025-05-01,British Columbia,Mill A,Gold,123.0,9.2,0.14,Budget
2025-05-01,British Columbia,Mill A,Copper,120.4,8.7,0.42,Budget
2025-05-01,British Columbia,Mill A,Zinc,174.0,7.0,0.15,Actual
2025-05-01,British Columbia,Mill A,Nickel,133.6,6.2,0.18,Actual
2025-05-01,British Columbia,Mill B,Gold,149.5,8.9,0.34,Budget
2025-05-01,British Columbia,Mill B,Copper,163.3,10.1,0.2,Actual
2025-05-01,British Columbia,Mill B,Zinc,131.3,2.4,0.13,Budget
2025-05-01,British Columbia,Mill B,Nickel,153.1,4.4,0.15,Budget
2025-05-01,Nova Scotia,North Pit,Gold,207.3,3.7,0.45,Actual
2025-05-01,Nova Scotia,North Pit,Copper,123.3,7.6,0.17,Budget
2025-05-01,Nova Scotia,North Pit,Zinc,164.3,4.2,0.28,Actual
2025-05-01,Nova Scotia,North Pit,Nickel,143.2,5.4,0.36,Budget
2025-05-01,Nova Scotia,South Pit,Gold,132.0,6.1,0.45,Budget
2025-05-01,Nova Scotia,South Pit,Copper,157.8,8.6,0.35,Actual
2025-05-01,Nova Scotia,South Pit,Zinc,150.6,8.5,0.37,Budget
2025-05-01,Nova Scotia,South Pit,Nickel,127.2,3.8,0.47,Budget
2025-05-01,Nova Scotia,Mill A,Gold,153.3,6.9,0.14,Budget
2025-05-01,Nova Scotia,Mill A,Copper,167.8,8.2,0.49,Actual
2025-05-01,Nova Scotia,Mill A,Zinc,131.8,5.2,0.33,Actual
2025-05-01,Nova Scotia,Mill A,Nickel,172.8,9.8,0.39,Budget
2025-05-01,Nova Scotia,Mill B,Gold,178.9,9.2,0.22,Budget
2025-05-01,Nova Scotia,Mill B,Copper,163.4,4.0,0.32,Budget
2025-05-01,Nova Scotia,Mill B,Zinc,133.7,4.4,0.19,Budget
2025-05-01,Nova Scotia,Mill B,Nickel,133.0,8.0,0.45,Budget
2025-06-01,Canada,North Pit,Gold,101.9,6.6,0.24,Actual
2025-06-01,Canada,North Pit,Copper,144.9,5.6,0.38,Actual
2025-06-01,Canada,North Pit,Zinc,135.1,2.5,0.28,Actual
2025-06-01,Canada,North Pit,Nickel,151.2,5.4,0.15,Actual
2025-06-01,Canada,South Pit,Gold,207.1,9.6,0.32,Actual
2025-06-01,Canada,South Pit,Copper,211.2,11.3,0.44,Actual
2025-06-01,Canada,South Pit,Zinc,178.4,4.0,0.32,Budget
2025-06-01,Canada,South Pit,Nickel,129.9,2.3,0.13,Actual
2025-06-01,Canada,Mill A,Gold,181.7,7.1,0.28,Actual
2025-06-01,Canada,Mill A,Copper,158.6,9.1,0.36,Budget
2025-06-01,Canada,Mill A,Zinc,172.5,9.5,0.51,Actual
2025-06-01,Canada,Mill A,Nickel,151.9,8.2,0.27,Actual
2025-06-01,Canada,Mill B,Gold,201.8,4.7,0.41,Actual
